27082.00	32.13	27.17	4.96
27112.00	32.32	27.26	5.06
27142.00	32.22	27.26	4.96
27172.00	32.41	27.26	5.15
27202.00	32.41	27.26	5.15
27232.00	32.32	27.17	5.15
27262.00	32.13	27.17	4.96
27292.00	32.32	27.17	5.15
27322.00	32.22	27.17	5.05
27352.00	32.22	27.26	4.96
27382.00	32.22	27.17	5.05
27412.00	32.32	27.26	5.06
27442.00	32.22	27.26	4.96
27472.00	32.22	27.26	4.96
27502.00	32.13	27.26	4.87
27532.00	32.22	27.35	4.87
27562.00	32.22	27.26	4.96
27593.00	32.32	27.17	5.15
27623.00	32.41	27.17	5.24
27653.00	32.32	27.26	5.06
27683.00	32.22	27.17	5.05
27743.00	32.32	27.35	4.97
27773.00	32.22	27.17	5.05
27803.00	32.32	27.35	4.97
27833.00	32.32	27.26	5.06
27863.00	32.22	27.17	5.05
27893.00	32.22	27.26	4.96
27923.00	32.22	27.35	4.87
27953.00	32.32	27.35	4.97
27983.00	32.32	27.26	5.06
28013.00	32.13	27.35	4.78
28043.00	32.22	27.35	4.87
28073.00	32.22	27.35	4.87
28103.00	32.22	27.35	4.87
28133.00	32.13	27.26	4.87
28164.00	32.13	27.26	4.87
28194.00	32.13	27.26	4.87
28224.00	32.13	27.35	4.78
28254.00	32.13	27.26	4.87
28284.00	32.13	27.26	4.87
28314.00	32.13	27.35	4.78
28344.00	32.13	27.17	4.96
28374.00	32.13	27.26	4.87
28404.00	32.13	27.26	4.87
28434.00	32.22	27.26	4.96
28464.00	32.22	27.35	4.87
28494.00	32.22	27.26	4.96
28524.00	32.13	27.26	4.87
28554.00	32.22	27.26	4.96
28584.00	32.22	27.26	4.96
28614.00	32.22	27.26	4.96
28644.00	32.03	27.35	4.68
28674.00	32.32	27.26	5.06
28705.00	32.32	27.26	5.06
28735.00	32.22	27.26	4.96
28765.00	32.32	27.26	5.06
28795.00	32.13	27.35	4.78
28825.00	32.13	27.26	4.87
28855.00	32.32	27.35	4.97
28885.00	32.22	27.17	5.05
28915.00	32.22	27.26	4.96
28945.00	32.32	27.26	5.06
28975.00	32.22	27.35	4.87
29005.00	32.22	27.26	4.96
29035.00	32.22	27.26	4.96
29065.00	32.22	27.26	4.96
29095.00	32.32	27.26	5.06
29125.00	32.41	27.35	5.06
29155.00	32.51	27.26	5.25
29185.00	32.41	27.26	5.15
29215.00	32.41	27.26	5.15
29246.00	32.32	27.26	5.06
29276.00	32.13	27.26	4.87
29306.00	32.60	27.26	5.34
29336.00	31.94	27.26	4.68
29366.00	32.41	27.26	5.15
29396.00	32.22	27.35	4.87
29426.00	32.22	27.26	4.96
29456.00	32.22	27.35	4.87
29486.00	32.32	27.26	5.06
29516.00	32.32	27.26	5.06
29546.00	32.41	27.35	5.06
29576.00	32.22	27.35	4.87
29606.00	32.32	27.26	5.06
29636.00	32.22	27.35	4.87
29666.00	32.51	27.53	4.98
29696.00	32.22	27.53	4.69
29726.00	32.32	27.53	4.79
29756.00	32.32	27.53	4.79
29787.00	32.32	27.44	4.88
29817.00	32.32	27.35	4.97
29847.00	32.32	27.44	4.88
29877.00	32.32	27.35	4.97
29907.00	32.51	27.35	5.16
29937.00	32.32	27.35	4.97
29967.00	32.41	27.35	5.06
29997.00	32.51	27.35	5.16
30027.00	32.70	27.35	5.35
30087.00	32.60	27.26	5.34
30117.00	32.51	27.35	5.16
30147.00	32.60	27.44	5.16
30177.00	32.51	27.35	5.16
30207.00	32.51	27.35	5.16
